assetId,assetType,name,category,district,photoProvider,photoQuery,photoSearchUrl,photoApiQuery,matchRule,creditRequired
MH-F-340,FORT,Pedagaum (Bahadurgad),FORT,,Wikimedia Commons,"""Pedagaum (Bahadurgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pedagaum%20%28Bahadurgad%29%22%20fort%20Maharashtra,"""Pedagaum (Bahadurgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-341,FORT,Pemgiri (Shahagad),FORT,,Wikimedia Commons,"""Pemgiri (Shahagad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pemgiri%20%28Shahagad%29%22%20fort%20Maharashtra,"""Pemgiri (Shahagad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-342,FORT,Pedka,FORT,,Wikimedia Commons,"""Pedka"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pedka%22%20fort%20Maharashtra,"""Pedka"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-343,FORT,Phardapur,FORT,,Wikimedia Commons,"""Phardapur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Phardapur%22%20fort%20Maharashtra,"""Phardapur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-344,FORT,Phonda,FORT,,Wikimedia Commons,"""Phonda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Phonda%22%20fort%20Maharashtra,"""Phonda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-345,FORT,Phutaka Buruz,FORT,,Wikimedia Commons,"""Phutaka Buruz"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Phutaka%20Buruz%22%20fort%20Maharashtra,"""Phutaka Buruz"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-346,FORT,Pimpalner,FORT,,Wikimedia Commons,"""Pimpalner"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pimpalner%22%20fort%20Maharashtra,"""Pimpalner"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-347,FORT,Pisol (Dighve),FORT,,Wikimedia Commons,"""Pisol (Dighve)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Pisol%20%28Dighve%29%22%20fort%20Maharashtra,"""Pisol (Dighve)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-348,FORT,Prabalgad,FORT,Raigad,Wikimedia Commons,"""Prabalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Prabalgad%22%20fort%20Maharashtra,"""Prabalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-349,FORT,Prachitgad (Uchitgad),FORT,,Wikimedia Commons,"""Prachitgad (Uchitgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Prachitgad%20%28Uchitgad%29%22%20fort%20Maharashtra,"""Prachitgad (Uchitgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-350,FORT,Raireshwar,FORT,,Wikimedia Commons,"""Raireshwar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Raireshwar%22%20fort%20Maharashtra,"""Raireshwar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-351,FORT,Rajdehar,FORT,,Wikimedia Commons,"""Rajdehar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rajdehar%22%20fort%20Maharashtra,"""Rajdehar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-352,FORT,Rajdher,FORT,,Wikimedia Commons,"""Rajdher"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rajdher%22%20fort%20Maharashtra,"""Rajdher"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-353,FORT,Ramshej,FORT,Nashik,Wikimedia Commons,"""Ramshej"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ramshej%22%20fort%20Maharashtra,"""Ramshej"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-354,FORT,Ramtek,FORT,,Wikimedia Commons,"""Ramtek"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ramtek%22%20fort%20Maharashtra,"""Ramtek"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-355,FORT,Rasalgad,FORT,,Wikimedia Commons,"""Rasalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rasalgad%22%20fort%20Maharashtra,"""Rasalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-356,FORT,Ratandurg,FORT,,Wikimedia Commons,"""Ratandurg"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ratandurg%22%20fort%20Maharashtra,"""Ratandurg"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-357,FORT,Ratnagiri (Ramdurg),FORT,,Wikimedia Commons,"""Ratnagiri (Ramdurg)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ratnagiri%20%28Ramdurg%29%22%20fort%20Maharashtra,"""Ratnagiri (Ramdurg)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-358,FORT,Raver (Rasalpur),FORT,,Wikimedia Commons,"""Raver (Rasalpur)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Raver%20%28Rasalpur%29%22%20fort%20Maharashtra,"""Raver (Rasalpur)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-359,FORT,Rawlya,FORT,,Wikimedia Commons,"""Rawlya"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rawlya%22%20fort%20Maharashtra,"""Rawlya"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-360,FORT,Revdanda,FORT,,Wikimedia Commons,"""Revdanda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Revdanda%22%20fort%20Maharashtra,"""Revdanda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-361,FORT,Rohida (Vichitragad),FORT,Pune,Wikimedia Commons,"""Rohida (Vichitragad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rohida%20%28Vichitragad%29%22%20fort%20Maharashtra,"""Rohida (Vichitragad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-362,FORT,Rohilgad,FORT,,Wikimedia Commons,"""Rohilgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Rohilgad%22%20fort%20Maharashtra,"""Rohilgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-363,FORT,Sadashivgad,FORT,,Wikimedia Commons,"""Sadashivgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sadashivgad%22%20fort%20Maharashtra,"""Sadashivgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-364,FORT,Sagargad (Kheldurg/Khaladurg),FORT,,Wikimedia Commons,"""Sagargad (Kheldurg/Khaladurg)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sagargad%20%28Kheldurg/Khaladurg%29%22%20fort%20Maharashtra,"""Sagargad (Kheldurg/Khaladurg)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-365,FORT,Saitonda (Sutanda),FORT,,Wikimedia Commons,"""Saitonda (Sutanda)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Saitonda%20%28Sutanda%29%22%20fort%20Maharashtra,"""Saitonda (Sutanda)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-366,FORT,Sakri,FORT,,Wikimedia Commons,"""Sakri"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sakri%22%20fort%20Maharashtra,"""Sakri"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-367,FORT,Salota,FORT,,Wikimedia Commons,"""Salota"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Salota%22%20fort%20Maharashtra,"""Salota"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-368,FORT,Samangad,FORT,,Wikimedia Commons,"""Samangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Samangad%22%20fort%20Maharashtra,"""Samangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-369,FORT,Samkshi (Badrud-din),FORT,,Wikimedia Commons,"""Samkshi (Badrud-din)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Samkshi%20%28Badrud-din%29%22%20fort%20Maharashtra,"""Samkshi (Badrud-din)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-370,FORT,Sangli,FORT,,Wikimedia Commons,"""Sangli"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sangli%22%20fort%20Maharashtra,"""Sangli"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-371,FORT,Sanjan,FORT,,Wikimedia Commons,"""Sanjan"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sanjan%22%20fort%20Maharashtra,"""Sanjan"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-372,FORT,Santoshgad,FORT,,Wikimedia Commons,"""Santoshgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Santoshgad%22%20fort%20Maharashtra,"""Santoshgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-373,FORT,Sarasgad (Aminabad/Pali),FORT,Raigad,Wikimedia Commons,"""Sarasgad (Aminabad/Pali)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sarasgad%20%28Aminabad/Pali%29%22%20fort%20Maharashtra,"""Sarasgad (Aminabad/Pali)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-374,FORT,Sarjekot,FORT,,Wikimedia Commons,"""Sarjekot"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sarjekot%22%20fort%20Maharashtra,"""Sarjekot"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-375,FORT,Satara (Ajinkyatara),FORT,Satara,Wikimedia Commons,"""Satara (Ajinkyatara)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Satara%20%28Ajinkyatara%29%22%20fort%20Maharashtra,"""Satara (Ajinkyatara)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-376,FORT,Sathavli,FORT,,Wikimedia Commons,"""Sathavli"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sathavli%22%20fort%20Maharashtra,"""Sathavli"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-377,FORT,Savda,FORT,,Wikimedia Commons,"""Savda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Savda%22%20fort%20Maharashtra,"""Savda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-378,FORT,Sawantwadi,FORT,,Wikimedia Commons,"""Sawantwadi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sawantwadi%22%20fort%20Maharashtra,"""Sawantwadi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-379,FORT,Sawargaum,FORT,,Wikimedia Commons,"""Sawargaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sawargaum%22%20fort%20Maharashtra,"""Sawargaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-380,FORT,Sewri,FORT,,Wikimedia Commons,"""Sewri"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sewri%22%20fort%20Maharashtra,"""Sewri"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-381,FORT,Shahada,FORT,,Wikimedia Commons,"""Shahada"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shahada%22%20fort%20Maharashtra,"""Shahada"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-382,FORT,Shahagad (Bhimgad),FORT,,Wikimedia Commons,"""Shahagad (Bhimgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shahagad%20%28Bhimgad%29%22%20fort%20Maharashtra,"""Shahagad (Bhimgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-383,FORT,Shegwa,FORT,,Wikimedia Commons,"""Shegwa"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shegwa%22%20fort%20Maharashtra,"""Shegwa"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-384,FORT,Shirgaum,FORT,,Wikimedia Commons,"""Shirgaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shirgaum%22%20fort%20Maharashtra,"""Shirgaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-385,FORT,Shirpur,FORT,,Wikimedia Commons,"""Shirpur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shirpur%22%20fort%20Maharashtra,"""Shirpur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-386,FORT,Shirval (Subhamangalgad),FORT,,Wikimedia Commons,"""Shirval (Subhamangalgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shirval%20%28Subhamangalgad%29%22%20fort%20Maharashtra,"""Shirval (Subhamangalgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-387,FORT,Shivgad,FORT,,Wikimedia Commons,"""Shivgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shivgad%22%20fort%20Maharashtra,"""Shivgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-388,FORT,Shrivardhan (Rajamachi),FORT,Pune,Wikimedia Commons,"""Shrivardhan (Rajamachi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shrivardhan%20%28Rajamachi%29%22%20fort%20Maharashtra,"""Shrivardhan (Rajamachi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-389,FORT,Shrimangalgad (Haji Malang),FORT,,Wikimedia Commons,"""Shrimangalgad (Haji Malang)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Shrimangalgad%20%28Haji%20Malang%29%22%20fort%20Maharashtra,"""Shrimangalgad (Haji Malang)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-390,FORT,Sidhagad (Bakshidabaksh),FORT,,Wikimedia Commons,"""Sidhagad (Bakshidabaksh)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Sidhagad%20%28Bakshidabaksh%29%22%20fort%20Maharashtra,"""Sidhagad (Bakshidabaksh)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
